WGATAR_id,EFO:0002067 ATAC-seq,EFO:0002067 TF ChIP-seq GATA1,EFO:0002067 Histone ChIP-seq H3K27ac,EFO:0002067 TF ChIP-seq CTCF,EFO:0002067 Histone ChIP-seq H3K27me3,EFO:0002067 Histone ChIP-seq H3K36me3,EFO:0002067 Histone ChIP-seq H3K4me1,EFO:0002067 Histone ChIP-seq H3K4me2,EFO:0002067 Histone ChIP-seq H3K4me3,EFO:0002067 Histone ChIP-seq H3K79me2,EFO:0002067 Histone ChIP-seq H3K9ac,EFO:0002067 Histone ChIP-seq H4K20me1,EFO:0002067 total RNA-seq
WGATAR_1504,0.1706509,0.121120185,0.11126867,0.087623835,0.2117829,0.2921101,-0.070494115,0.012198895,0.30002674,0.4935499,0.45054156,0.6649967,0.90809095
WGATAR_1505,0.900709,0.9674672,0.9371686,0.9055399,-0.26011443,0.46980312,0.8734511,0.8966819,0.93797374,0.9711467,0.9274149,0.94321746,0.9579787
WGATAR_1506,0.77317536,0.78695416,0.8866594,0.46014085,0.57888377,0.37943938,0.8461118,0.8701265,0.92731553,0.96914226,0.89985037,0.9226547,0.3137749
WGATAR_1507,0.34341523,0.7295804,0.86083233,0.55531347,0.3863806,0.60111904,0.8253382,0.86634386,0.8529835,0.95340884,0.85307324,0.46383432,0.83641917
WGATAR_1508,0.79955435,0.9734708,0.90348244,0.9031774,0.20752187,-0.07145816,0.22676466,0.33163655,0.19178873,0.035798132,0.1668567,0.7134064,0.5577489
WGATAR_1509,0.3922684,0.563495,0.07879779,0.5088908,0.34742206,0.013909519,0.83244085,0.616663,0.18536168,0.386555,0.5842454,0.74241304,-0.073416956
WGATAR_1510,0.96384406,0.9112605,0.55648637,0.93326,0.47556466,-0.04161784,0.1932981,0.42332247,0.6181923,0.23131108,0.23827422,0.92431957,0.2824198
WGATAR_1511,-0.028082341,-0.020357937,-0.07786557,-0.05289641,0.8880974,-0.119832665,-0.04815182,-0.06409618,-0.05949557,-0.069464326,-0.057860464,-0.06870338,
WGATAR_1512,0.7367368,0.6602436,0.094328076,0.64177287,0.3882935,0.7230535,0.7047225,0.61327094,0.49591437,0.5760303,0.48218566,0.75935745,0.28828517
WGATAR_1513,0.9055054,0.92200494,0.13133022,0.57218814,0.3931526,0.20600706,0.76890254,0.6362245,0.31335947,0.65527624,0.18922302,0.8714452,0.89731073
WGATAR_1514,0.97562754,0.99867284,0.9816725,0.9653075,-0.3133918,-0.01104635,0.97339237,0.9791187,0.9756131,0.98484796,0.96607184,0.9049937,0.4443832
WGATAR_1515,-0.08488786,-0.072927,-0.029491276,-0.059716463,0.58923244,0.16690499,-0.054882735,-0.034516394,-0.026343405,-0.017698705,-0.040236503,-0.14062369,0.39022493
WGATAR_1516,-0.025496304,-0.38289642,-0.008102119,-0.1468879,0.37667668,0.9422715,0.000456661,-0.037333876,-0.01960373,0.03833264,-0.0007826388,0.059874207,0.8191657
WGATAR_1517,0.97060156,0.831065,0.9736488,0.91885066,0.5223088,0.061218888,0.950408,0.96652055,0.95935583,0.4987621,0.9163143,0.9518467,0.4704645
WGATAR_1518,0.98949456,0.9992542,0.9853975,0.9776548,-0.19589025,0.870572,0.98131514,0.9846841,0.97564745,0.9121385,0.92755497,0.9386349,0.88216436
WGATAR_1519,0.9883554,0.9992974,0.98137987,0.9777626,-0.18229935,0.8713317,0.97408736,0.98258257,0.97287405,0.901667,0.90700877,0.9426046,0.8578042
WGATAR_1520,0.2705727,0.9048433,0.52144885,0.49053377,0.48585406,0.81976974,0.46757603,0.5111899,0.4491592,0.812003,0.43485737,0.39424992,0.8470949
WGATAR_1521,0.39908254,0.8499475,0.662146,0.51953006,0.50612515,0.8167019,0.5409275,0.5385228,0.5284596,0.8321599,0.51525897,0.51509786,0.021345228
WGATAR_1522,0.3922735,0.8861482,0.66943574,0.537351,0.5433881,0.8222728,0.5304047,0.5272418,0.51830477,0.793833,0.4534093,0.3742572,-0.075864315
WGATAR_1523,0.2626881,0.9553673,0.17142037,0.3588057,0.52596706,0.78619313,0.47574708,0.523271,0.25635028,0.29857293,0.1594716,0.039057426,-0.14290932
WGATAR_1524,0.39384013,0.8171852,0.23846915,0.4653505,0.5209481,0.47585338,0.3482617,0.47567588,0.0642078,0.2813485,0.1580319,0.27484986,-0.12872535
WGATAR_1525,0.3384341,0.943351,0.6844605,0.69522583,-0.0016491115,0.30823645,0.72854567,0.5505733,0.36738843,0.8213667,0.48332492,0.42538598,
WGATAR_1526,0.5065748,0.9521922,0.7702321,0.6481403,0.08695247,0.7526021,0.7429745,0.57022166,0.5477697,0.8558129,0.43200672,0.52154607,
WGATAR_1527,0.36551815,0.9615755,0.5222209,0.106138885,0.5519439,0.8642565,0.7445188,0.5519439,0.63394344,0.8985015,0.2763813,0.60410815,
WGATAR_1528,-0.005082216,0.9599956,0.68061113,0.15527865,0.4751855,0.7681848,0.745956,0.5831008,0.61225873,0.87919074,0.396197,0.5984998,
WGATAR_1529,0.3452201,0.110701025,0.06573215,0.48319006,0.20558277,0.68224144,-0.12225896,-0.1663338,0.07602107,0.08455372,-0.23073441,-0.008089229,
WGATAR_1530,-0.07108328,0.94829935,0.013378561,0.14393795,0.16935062,0.60993457,0.45488918,-0.11386736,0.26759866,0.109187394,-0.22040889,0.44556803,
WGATAR_1531,0.2648447,0.5856588,0.019292861,0.15688723,0.39279482,0.4890632,0.12868911,0.14535066,-0.07237619,-0.015489578,-0.10985725,0.44010115,
WGATAR_1532,0.981792,0.99873316,0.97722447,0.96166587,-0.4136382,0.89376307,0.9154285,0.94653124,0.8064473,0.9547257,0.61987805,0.68494064,
WGATAR_1533,-0.059858978,-0.13487774,-0.027475178,-0.09735149,0.35087758,0.74905604,-0.1316449,-0.08877912,-0.17690542,-0.037674457,-0.379003,-0.27443266,
WGATAR_1534,0.5734426,0.64766765,0.032838732,0.6066036,0.16865794,0.67829347,0.14686209,0.49715593,0.14506653,0.21249986,-0.041382566,0.08346987,-0.00016900897
WGATAR_1535,0.30200598,0.6243916,0.030055493,0.100132585,0.40372825,0.56148505,0.25734007,0.6451846,-0.02515772,0.07763684,-0.14838566,0.66920495,-0.029165268
WGATAR_1536,0.026186228,0.091416955,-0.01159516,-0.007109523,0.2705727,0.7273214,-0.01178208,0.09946635,-0.08112991,0.11102995,-0.30841878,-0.05716759,-0.030193716
WGATAR_1537,-0.095956475,-0.0370934,-0.041768312,-0.05629021,0.6119852,0.704207,-0.1170077,-0.107459754,-0.2502743,-0.016310364,0.09496082,0.26889208,-0.031865984
WGATAR_1538,0.6645209,0.47533152,0.10720199,0.09476575,0.43814802,0.6817794,0.26298118,0.62629175,0.044913143,0.048793316,-0.091292456,0.3707181,
WGATAR_1539,0.96693826,0.7763306,0.9727925,0.8743857,-0.17998885,0.3581232,0.8791591,0.9576753,0.90681106,0.9582665,0.6818423,0.0051544607,
WGATAR_1540,0.61571646,0.8813161,0.9308711,0.12911257,0.4119277,-0.073942244,0.7397558,0.91500115,0.8382555,0.35644454,0.038986728,-0.01601407,
WGATAR_1541,0.9761848,0.9780926,0.9619358,0.8709326,0.31610113,-0.1252116,0.9081321,0.94863355,0.8266479,-0.0040590465,0.2473394,0.89999557,
WGATAR_1542,-0.19928548,0.9922954,-0.05656007,0.6927161,0.65196806,-0.11711216,0.85696125,0.72593236,-0.24382176,-0.024796993,-0.29222304,0.71307456,
WGATAR_1543,0.7308804,0.34855407,0.90050685,0.7063048,0.21341386,0.8396163,0.82792985,0.7510199,0.6562902,0.9457586,0.66212344,0.07366432,
WGATAR_1544,-0.0038495958,-0.017307788,-0.0036280751,-0.015738368,0.56835663,0.9513333,-0.027352333,-0.017752945,-0.01776883,-0.0137093365,-0.05564022,-0.25826484,-0.07091582
WGATAR_1545,0.9906484,0.9731467,0.9928887,0.9609529,-0.43197665,0.046204656,0.96156764,0.97616726,0.98002094,0.9865673,0.931465,-0.2508245,0.9317794
WGATAR_1546,-0.061462015,0.009018749,-0.1095514,0.018251538,0.8135163,-0.15605107,-0.1156179,-0.058853984,0.38688093,-0.0984416,-0.19058546,0.51615775,-0.2837072
WGATAR_1547,0.73491085,0.80532205,0.5431495,0.59809256,0.73957336,0.6742983,0.6914182,0.7706027,0.31607395,0.6430825,0.6587647,0.60988307,
WGATAR_1548,0.8342994,0.9641478,0.73879015,0.8226875,-0.22033438,-0.121241,0.79457116,0.85948616,-0.16149208,0.7624363,0.65690386,0.695019,
WGATAR_1549,0.96977854,0.99814403,0.95558494,0.93539476,-0.26426846,0.80961615,0.9070119,0.9592405,0.8454492,0.8735225,0.6904581,0.681959,
WGATAR_1550,0.61918336,0.97474337,0.5808207,0.84694713,0.43353465,-0.11522883,0.8433145,0.6229473,-0.19387995,0.86595464,-0.019519687,0.68682384,-0.081141084
WGATAR_1551,0.71140975,0.9680058,0.9143395,0.91934884,-0.26478246,0.8454448,0.8726295,0.6665083,0.6381601,0.89561665,0.63158876,0.69463027,0.9136342
WGATAR_1552,0.7669029,0.91426945,0.581918,0.68119204,-0.14904335,0.753114,0.7372452,0.8552388,0.7732337,0.69515264,-0.2127338,-0.20318827,-0.16147614
WGATAR_1553,0.20278844,0.9577434,0.017315418,0.0068320036,0.55002695,-0.05963239,0.7891334,0.014357865,0.015684515,0.0033037364,0.0012066662,0.9328118,-0.07111783
WGATAR_1554,0.97368157,0.042058736,0.99759233,0.85972416,-0.3711665,0.8650931,0.96024185,0.9875781,0.990657,0.97740597,0.990462,-0.34213412,0.9288802
WGATAR_1555,0.41530097,0.9014248,0.75145656,0.49141717,0.6943082,0.26666936,0.813688,0.8914716,0.8494723,0.104927115,0.5873765,0.57762593,0.6879967
WGATAR_1556,0.80334616,0.008165896,0.90703094,0.4493121,0.61962974,0.24136294,0.092971474,0.8087679,0.64037097,-0.04842162,0.12450419,-0.1986073,-0.23426305
WGATAR_1557,0.6987633,0.7415269,0.81019485,0.6252922,0.6793277,0.68156004,0.793698,0.79763,0.61845714,0.6747473,0.6246885,0.59814745,
WGATAR_1558,-0.022534192,0.51626205,0.24343333,0.099655,-0.08677468,0.812496,0.31244555,0.35876977,-0.22177777,0.8288752,0.088123694,0.4708658,
WGATAR_1559,0.41877282,-0.026986897,-0.10356331,-0.16447428,-0.16363233,0.40583187,-0.21028984,-0.23630263,-0.20434165,-0.10466868,-0.36772594,-0.32552254,
WGATAR_1560,0.4822683,-0.03978449,0.63576114,0.22407585,-0.2437284,0.7942792,-0.21004787,-0.20738557,0.27546126,0.8555573,-0.22635505,-0.29762807,
WGATAR_1561,0.44823962,-0.056073576,0.6693026,0.36912256,0.48585406,0.6063615,-0.14219499,0.19941404,0.3804922,0.1284295,0.41669115,0.0979993,
WGATAR_1562,0.395786,0.6966181,0.20153633,0.11116445,0.1803239,0.70619196,0.0073840916,0.16302222,0.3804922,0.5679315,-0.03512717,0.143136,
WGATAR_1563,0.53603077,0.36429322,0.34628025,0.3780142,0.25349045,0.65984976,0.22891134,0.43893492,-0.08967547,0.1653575,-0.006470427,0.19240624,
WGATAR_1564,0.7268446,0.88998115,0.8529917,0.698954,-0.17276931,0.8260094,0.82425904,0.8098619,0.6055001,0.8912723,0.6286856,0.6625713,
WGATAR_1565,0.7651355,0.9540509,-0.00067576766,0.3395814,0.5114083,0.020045549,0.8523706,0.092662334,0.014988959,-0.0004733801,-0.042708695,0.6993614,0.20083964
WGATAR_1566,-0.010442495,0.06098464,-0.003309995,0.0077744722,0.56226283,0.8791591,0.10568598,0.028031945,0.04672578,0.055411875,0.07483375,-0.0030522048,-0.06405037
WGATAR_1567,-0.06843275,-0.1384787,-0.050019115,-0.114281625,0.41354936,0.6680908,-0.14283416,-0.1878941,-0.19515261,0.00042316318,-0.122927785,0.034830928,-0.02897185
WGATAR_1568,-0.027184874,-0.0038502812,-0.037521213,-0.040746152,0.62432784,0.8984237,-0.06776604,-0.058829546,-0.088472605,-0.015462369,-0.1232948,-0.024487674,-0.028807849
WGATAR_1569,0.86894596,0.97626424,0.118836135,0.66885793,0.11263891,0.09294507,0.86939335,0.8526416,0.7120013,0.010323226,0.28996304,0.79267406,-0.007573515
WGATAR_1570,0.7814269,0.08990383,0.49928668,0.4374954,0.06242872,0.36537266,0.17693622,0.18168826,0.3973809,0.32777923,0.43244246,0.3381971,0.54583806
WGATAR_1571,0.96701485,0.82999873,0.96792126,0.8979476,0.58777684,0.00873971,0.94774485,0.9563531,0.95672977,0.7994068,0.9090495,0.98867726,0.8808285
WGATAR_1572,0.026224464,0.81424546,-0.0039951503,0.052397102,-0.016157761,0.5796046,0.058897674,-0.020884395,-0.016310602,0.072909504,-0.03949192,0.53991485,0.026492417
WGATAR_1573,0.61343515,0.55692345,0.13029942,0.25749493,0.4047127,0.8302094,0.3251207,0.17074335,0.5841425,0.70122993,0.308691,0.8138808,0.17496157
WGATAR_1574,0.9095521,0.924093,0.9614569,0.92576647,-0.032981053,0.9172685,0.8754443,0.9011836,0.73481166,0.9787131,0.7424802,0.92955613,0.9670574
WGATAR_1575,0.9033692,0.9044452,0.95989186,0.86714864,0.16529047,0.6962169,0.8768208,0.9074261,0.733615,0.96911514,0.73103577,0.9110679,0.9572954
WGATAR_1576,0.89801395,0.8584616,0.8946985,0.7755401,0.2116786,0.8103184,0.8667168,0.88793683,0.68603885,0.18329388,0.48141316,0.8852552,0.094459206
WGATAR_1577,0.90087163,0.85778683,0.9498511,0.87655604,-0.03667696,0.28298753,0.8696483,0.90007013,0.7232137,0.9681685,0.7549268,0.8858253,0.96278083
WGATAR_1578,0.047960103,-0.25320035,0.027775258,-0.027507633,0.52379525,0.95249,0.2082367,0.26639134,0.021675974,0.0942297,0.002932191,0.59596145,0.34729147
WGATAR_1579,0.6101533,0.033927113,0.38463017,0.28900287,0.2854768,0.7107228,0.48879486,0.502465,0.14423418,0.15344611,0.23944372,0.5050554,0.5538122
WGATAR_1580,0.800266,0.3764289,0.9448142,0.6718526,0.4922399,0.43667063,0.16048163,0.91385686,0.97065926,0.83080316,0.82980376,0.43595138,0.3607913
WGATAR_1581,0.829375,-0.22143507,0.052033633,0.10387963,-0.118669346,0.7202275,0.46771422,0.5275648,0.7598349,0.8493148,0.5845711,0.6652649,0.26278707
WGATAR_1582,0.8923181,0.9724237,0.8360444,0.84650993,-0.1739806,-0.0536274,0.8138552,0.82027745,0.6258061,0.91139185,0.6391752,0.71500427,0.3026417
WGATAR_1583,0.8541149,0.95912874,0.7704561,0.7295724,-0.0038475916,0.48897547,0.78726697,0.7984307,0.603646,0.89511657,0.42300367,0.7180705,0.5416706
WGATAR_1584,0.80346775,0.6020001,0.54984266,0.25914508,0.24908224,0.45779738,0.28706557,0.7091047,0.48848554,0.28140292,0.103902414,0.48716092,0.57308954
WGATAR_1585,-0.056138486,-0.016491294,0.090152055,-0.027335882,0.49707776,0.8426875,-0.06313941,0.029057324,0.059086442,0.059200346,0.67099917,-0.3411178,0.70574576
WGATAR_1586,-0.035722703,-0.014104933,-0.016468287,-0.046809763,0.65065444,0.18483269,-0.0656808,-0.014813513,-0.023329288,-0.05221808,-0.22193024,-0.3364768,-0.20391062
WGATAR_1587,0.3507187,0.942142,0.031675577,0.08267677,0.33138886,-0.06550419,0.7694476,0.37581274,0.22881648,0.041988403,0.26059526,0.9473821,-0.1379171
WGATAR_1588,0.3758523,0.16274384,-0.0101676285,-0.038949996,0.37283573,-0.056630045,-0.27525687,0.068913326,-0.06777783,-0.07839638,0.12417285,0.09397672,
WGATAR_1589,0.9894172,0.8906796,0.9936547,0.94035274,-0.28761107,-0.15033007,0.24111831,0.9758871,0.98658913,0.934923,0.93716455,0.72555834,0.84799814
WGATAR_1590,0.94277287,0.9513166,0.7462299,0.80087936,-0.24580827,0.668194,0.7860339,0.7942498,0.914829,0.88729525,0.87730294,0.5698081,0.8939822
WGATAR_1591,0.99681324,0.9999132,0.9911243,0.98494893,-0.09471908,0.84578025,0.9911243,0.988097,0.9796573,0.9497471,0.9792024,-0.10384187,0.8902722
WGATAR_1592,0.44443703,0.43229264,0.08593699,0.061803877,0.3645068,0.80713904,0.038241297,0.22891134,-0.011483997,0.081145525,0.047753125,0.50113547,0.14473064
WGATAR_1593,0.63302785,0.73711944,0.19662258,0.13913801,0.123213775,0.699541,0.4007659,0.2227794,0.011514455,0.20127025,0.0012920648,0.20517717,0.35437313
WGATAR_1594,0.11075523,0.3955832,0.5587853,0.10387963,0.28865668,0.6555798,0.053470224,0.73218524,0.28458342,0.20127025,-0.0025082082,0.44176248,0.3084194
WGATAR_1595,-0.059871078,0.9139282,0.5729445,0.27204105,0.28809392,0.4660771,0.7875967,0.7680621,0.027203262,0.71493477,0.3928433,0.67098254,0.1894582
WGATAR_1596,0.8299836,0.95700765,0.95576966,0.86980605,-0.33232635,-0.00772658,0.8399276,0.8811232,0.74315464,0.9261261,0.6961821,0.61459637,0.91678804
WGATAR_1597,0.23562208,0.053494185,0.19468507,0.12615094,0.32682985,0.91065526,0.78555137,0.62792766,0.30531585,0.20320085,0.106150836,0.4182835,0.45497894
WGATAR_1598,-0.06396702,0.21679243,-0.012145668,0.03543532,0.6128031,-0.2669028,-0.038603783,-0.015381664,-0.04279399,-0.13396037,-0.25966948,0.015707582,-0.27580923
WGATAR_1599,-0.022198945,0.0029146075,-0.017012239,-0.012293637,0.5054487,0.39320397,-0.06623599,-0.027537256,-0.047426105,-0.13801607,-0.2617662,-0.27380374,-0.29000556
WGATAR_1600,-0.03576967,-0.0010108948,-0.020316482,-0.035260767,0.69736373,-0.35296738,-0.07674062,-0.035820693,-0.07212946,-0.17711872,-0.28999454,-0.28128392,-0.30392498
WGATAR_1601,0.9697236,0.9993159,0.9833205,0.9628173,-0.30099967,0.66134655,0.93574667,0.9691153,0.946354,0.8554387,0.72123814,0.7324333,0.7269833
WGATAR_1602,0.3447036,0.59936035,-0.25740695,0.1841111,0.45039436,0.34842867,0.32065657,0.007891566,0.15374511,0.078114614,-0.10117682,0.5286816,
WGATAR_1603,-0.14791006,-0.022344708,-0.19426653,-0.19882092,0.21080205,-0.2502324,-0.21934906,-0.08153182,-0.3037284,-0.1931585,-0.3795329,-0.37471834,
WGATAR_1604,0.5878166,0.227914,-0.142369,-0.03548187,-0.062464938,0.27015027,-0.10898286,0.5932576,-0.20480046,-0.11944285,-0.19725558,-0.17482021,
WGATAR_1605,0.8574959,0.99746644,0.8820075,0.82033765,-0.35493827,0.784353,0.82540107,0.9369392,0.74942017,0.84081614,0.6306958,0.5907971,
WGATAR_1606,0.780975,0.9921239,0.78120565,0.7436996,-0.3515535,0.73266584,0.7585526,0.906829,0.6897552,0.7871716,0.6136428,0.587488,
WGATAR_1607,0.81180155,0.9956143,0.80100775,0.7567704,-0.33540392,0.7269687,0.7871947,0.9201067,0.6818929,0.7872034,0.61777765,0.5909781,
WGATAR_1608,-0.2262244,-0.009655952,-0.25316778,-0.23143156,0.5649595,-0.29144812,-0.25751483,-0.09920117,-0.32141364,-0.2577822,-0.38299507,-0.39865363,
WGATAR_1609,-0.15473348,0.30272335,-0.02792558,-0.016946197,0.53767884,-0.006585449,-0.1395759,-0.18261296,-0.27360654,-0.076593995,-0.37842098,0.03970602,-0.033786714
WGATAR_1610,0.23549655,0.770439,0.016651273,0.03064105,0.2749477,0.7367368,0.23185489,-0.062436044,0.008286223,0.005953729,0.12120228,0.5049762,0.5880138
WGATAR_1611,-0.029380232,0.9469398,-0.02696082,-0.008118153,0.40527087,-0.06719896,-0.04660237,-0.14567274,-0.31222585,-0.06534353,-0.38444003,0.6496339,-0.027464688
WGATAR_1612,0.8794024,0.98470235,0.96319133,0.8884661,-0.38603824,-0.068769395,0.85526764,0.840515,0.6590952,0.9206279,0.59952235,0.69409835,0.96465135
WGATAR_1613,0.8311642,0.9788679,0.9559746,0.8564528,-0.37042758,0.5002554,0.8423106,0.8138552,0.6550676,0.91213906,0.5963563,0.6884364,0.96462405
WGATAR_1614,0.77665335,0.91257244,0.920207,0.8032199,-0.33514798,0.8922621,0.840485,0.8220488,0.7060497,0.90102637,0.66316617,0.672994,0.9506637
WGATAR_1615,0.4093483,-0.004601836,0.6301249,0.08388336,0.062955745,0.7683202,-0.16519505,-0.08089256,0.153692,-0.0030203164,0.32065678,-0.3119921,-0.032001972
WGATAR_1616,0.7847147,0.55070865,0.87853336,0.19257458,0.23987627,0.83733076,0.78371316,0.7742306,0.6021156,0.6788064,0.6090026,0.60317147,0.6941866
WGATAR_1617,0.5803796,0.6279893,0.30942646,0.22985579,0.3075688,0.6370795,0.8094381,0.7557937,0.5479566,0.25528646,0.6194672,0.6298994,0.05234769
WGATAR_1618,0.8408994,0.9813829,0.3833533,0.7713946,0.31610113,-0.08807063,0.84717155,0.8001795,-0.013890088,0.422568,0.60636795,0.6781218,-0.071630776
WGATAR_1619,0.8051332,0.9547335,0.008525729,0.392743,0.17397818,-0.09264621,0.8191385,0.7509029,0.19403398,-0.07797992,0.19859964,0.65989614,-0.08260402
WGATAR_1620,0.8447845,0.972329,0.026193976,0.5487372,0.50415003,-0.0893912,0.84198403,0.8151747,0.3179684,-0.07467142,-0.105525106,0.6737487,-0.07801372
WGATAR_1621,0.74175954,0.95701754,0.32772863,0.5691903,0.033571795,0.1207802,0.82525456,0.78477836,0.3151436,0.0622741,0.36248648,0.6380776,-0.069990724
WGATAR_1622,0.7171874,0.6115162,0.9603188,0.5379476,-0.4567298,0.9168259,0.14094388,0.96234626,0.97688884,0.9399848,0.8579609,-0.31222585,-0.02213949
WGATAR_1623,0.95432734,-0.0065995455,0.9940325,0.66548914,-0.45727828,0.93986535,-0.03492728,0.98145807,0.98501766,0.99022985,0.87479544,-0.31348854,0.9760139
WGATAR_1624,0.9938272,0.9992267,0.9985019,0.9720623,-0.4186288,0.93444026,0.9395058,0.9905009,0.98726636,0.9917073,0.89983183,0.67437315,0.9805385
WGATAR_1625,0.36874676,0.60574746,0.5020398,0.18922302,0.120791405,0.8220798,0.42467558,0.4793449,0.14180562,0.13433453,0.114540696,0.29359043,-0.008756667
WGATAR_1626,0.67648244,-0.083143115,0.8774576,0.2083286,0.44597667,0.7865691,0.48109406,0.8182386,0.91777396,0.873737,0.9068762,0.42789835,0.86153454
WGATAR_1627,0.30987507,-0.04548824,0.05594361,0.114561856,0.043002885,0.77412623,0.827091,0.39511847,0.11347151,0.4029053,0.38722453,0.47474477,-0.0762942
WGATAR_1628,0.11941868,-0.0064688623,0.06156966,0.010821551,0.4490192,0.8598232,0.89246225,0.5282552,0.38109156,0.9682052,0.7246542,0.9212868,0.87714726
WGATAR_1629,0.71279687,0.6132733,0.27951705,0.24446748,0.25100082,0.8605242,0.3574599,0.81889,0.8988141,0.9295989,0.7652298,0.6303804,0.85701555
WGATAR_1630,0.95624065,0.2633322,0.9755014,0.44282353,0.22297181,0.8255122,0.3309423,0.92751974,0.9627583,0.97131014,0.73691136,-0.33123952,0.6584337
WGATAR_1631,0.81462634,0.8757899,0.59962946,0.63368714,-0.20560458,0.55650526,0.7384304,0.7441005,0.5822479,0.5692302,0.64919055,0.65381795,
WGATAR_1632,-0.25894135,-0.37122113,-0.40907645,-0.36636794,0.7157078,-0.37806538,-0.334158,-0.36102262,-0.39756593,-0.4001779,-0.33596075,-0.28666908,
WGATAR_1633,0.99017143,0.9916655,0.9884819,0.9776324,-0.2955666,-0.14042908,0.9829533,0.981143,0.97128576,0.902434,0.97615886,0.7836336,
WGATAR_1634,0.13416073,0.99447227,0.04664561,0.0498468,0.62872696,-0.12687576,0.94035274,0.30881763,0.058419526,-0.053811997,0.18509209,0.7705418,
WGATAR_1635,0.35337204,0.047575295,0.080789596,0.11453995,0.4477193,0.65160966,0.48631623,0.17441967,0.13506076,0.13217625,0.6088484,0.3132898,
WGATAR_1636,0.035270303,0.0034936368,0.008876383,0.03964144,0.6330575,0.8008033,0.10711005,0.032084376,-0.001354605,0.36864763,0.1813986,0.30134636,
WGATAR_1637,0.0013902783,-0.015433311,0.011926591,-0.0013098419,0.5488103,0.86567605,0.051977813,0.012670606,-0.005321771,0.9310392,0.7490523,-0.1488758,
WGATAR_1638,0.6419796,0.5208627,-0.054202944,0.16822019,0.7312435,-0.21908319,0.39373696,0.71622384,0.23225102,0.59348404,0.5708076,0.69142896,
WGATAR_1639,0.93911123,0.69356394,0.8724646,0.9088091,0.078108996,0.21560174,0.9566233,0.9416591,0.8917995,0.72841316,0.8086012,0.7920269,
WGATAR_1640,0.9252777,0.6910159,0.8610051,0.8066648,-0.14970067,0.74658346,0.95572174,0.9186718,0.89833814,0.78928137,0.9248655,0.671046,
WGATAR_1641,0.8983383,0.214133,0.9743475,0.7662312,-0.11219598,0.4863135,0.84193575,0.9540322,0.95765394,0.9775822,0.92455184,0.5801458,0.6243199
WGATAR_1642,0.3800838,-0.0109680295,0.9259932,0.14718345,0.22652982,0.78774655,0.09815842,0.87327474,0.92889565,0.93197364,0.84622234,0.19178182,0.49274433
WGATAR_1643,0.9557835,0.99710697,0.0073594153,0.87597203,0.30214658,-0.081900954,-0.0015750527,0.9802592,0.99404263,0.9540153,0.96952325,0.865759,0.009660065
WGATAR_1644,0.5260533,0.60748744,0.7913818,0.11767098,0.26893717,0.3978132,0.7630625,0.85458326,0.85443807,0.9100671,0.81247044,0.27626026,0.08981982
WGATAR_1645,0.24969009,0.96553755,0.22403991,0.061000764,0.50259376,0.5679315,0.59758794,0.85551345,0.92850363,0.8672341,0.5405147,0.5879929,0.97082484
WGATAR_1646,0.033964157,-0.05495423,0.95453507,0.053665906,-0.243994,0.8700671,0.79184824,0.42577514,0.30164868,0.92373204,0.8301512,-0.354953,0.92752564
